"date","ticker","sector","company","adjusted_price"
2020-05-28,"COP","Energy","ConocoPhillips",34.6004753112793
2020-05-28,"CVX","Energy","Chevron Corporation",70.0458450317383
2020-05-28,"HD","Consumer","The Home Depot, Inc.",210.4501953125
2020-05-28,"JPM","Financials","JPMorgan Chase & Co.",84.8545303344727
2020-05-28,"MCD","Consumer","McDonald's Corporation",163.270263671875
2020-05-28,"MSFT","Technology","Microsoft Corporation",172.419525146484
2020-05-28,"NVDA","Technology","NVIDIA Corporation",8.44401168823242
2020-05-28,"WFC","Financials","Wells Fargo & Company",23.7958850860596
2020-05-28,"XOM","Energy","Exxon Mobil Corporation",34.7795829772949
2020-05-29,"AAPL","Technology","Apple Inc.",76.9595947265625
2020-05-29,"AMZN","Consumer","Amazon.com, Inc.",122.118499755859
2020-05-29,"BAC","Financials","Bank of America Corporation",20.7250728607178
2020-05-29,"COP","Energy","ConocoPhillips",33.9327697753906
2020-05-29,"CVX","Energy","Chevron Corporation",70.6856231689453
2020-05-29,"HD","Consumer","The Home Depot, Inc.",213.317565917969
2020-05-29,"JPM","Financials","JPMorgan Chase & Co.",82.6876983642578
2020-05-29,"MCD","Consumer","McDonald's Corporation",162.260116577148
2020-05-29,"MSFT","Technology","Microsoft Corporation",174.177947998047
2020-05-29,"NVDA","Technology","NVIDIA Corporation",8.83054447174072
2020-05-29,"WFC","Financials","Wells Fargo & Company",23.1402282714844
2020-05-29,"XOM","Energy","Exxon Mobil Corporation",35.111629486084
2020-06-01,"AAPL","Technology","Apple Inc.",77.9060516357422
2020-06-01,"AMZN","Consumer","Amazon.com, Inc.",123.552001953125
2020-06-01,"BAC","Financials","Bank of America Corporation",21.1461029052734
2020-06-01,"COP","Energy","ConocoPhillips",34.9061813354492
2020-06-01,"CVX","Energy","Chevron Corporation",71.5258407592773
2020-06-01,"HD","Consumer","The Home Depot, Inc.",212.295944213867
2020-06-01,"JPM","Financials","JPMorgan Chase & Co.",83.7838897705078
2020-06-01,"MCD","Consumer","McDonald's Corporation",163.209335327148
2020-06-01,"MSFT","Technology","Microsoft Corporation",173.778747558594
2020-06-01,"NVDA","Technology","NVIDIA Corporation",8.76164627075195
2020-06-01,"WFC","Financials","Wells Fargo & Company",23.6822376251221
2020-06-01,"XOM","Energy","Exxon Mobil Corporation",35.7371101379395
2020-06-02,"AAPL","Technology","Apple Inc.",78.2667083740234
2020-06-02,"AMZN","Consumer","Amazon.com, Inc.",123.620498657227
2020-06-02,"BAC","Financials","Bank of America Corporation",21.3437309265137
2020-06-02,"COP","Energy","ConocoPhillips",35.557804107666
2020-06-02,"CVX","Energy","Chevron Corporation",72.9904403686523
2020-06-02,"HD","Consumer","The Home Depot, Inc.",216.948959350586
2020-06-02,"JPM","Financials","JPMorgan Chase & Co.",84.0642776489258
2020-06-02,"MCD","Consumer","McDonald's Corporation",163.366073608398
2020-06-02,"MSFT","Technology","Microsoft Corporation",175.755722045898
2020-06-02,"NVDA","Technology","NVIDIA Corporation",8.78054714202881
2020-06-02,"WFC","Financials","Wells Fargo & Company",23.953239440918
2020-06-02,"XOM","Energy","Exxon Mobil Corporation",36.532470703125
2020-06-03,"AAPL","Technology","Apple Inc.",78.6975631713867
2020-06-03,"AMZN","Consumer","Amazon.com, Inc.",123.919998168945
2020-06-03,"BAC","Financials","Bank of America Corporation",22.3318710327148
2020-06-03,"COP","Energy","ConocoPhillips",36.2979202270508
2020-06-03,"CVX","Energy","Chevron Corporation",74.9098129272461
2020-06-03,"HD","Consumer","The Home Depot, Inc.",216.767608642578
2020-06-03,"JPM","Financials","JPMorgan Chase & Co.",88.6018600463867
2020-06-03,"MCD","Consumer","McDonald's Corporation",168.330001831055
2020-06-03,"MSFT","Technology","Microsoft Corporation",176.183502197266
2020-06-03,"NVDA","Technology","NVIDIA Corporation",8.72508239746094
2020-06-03,"WFC","Financials","Wells Fargo & Company",25.2033538818359
2020-06-03,"XOM","Energy","Exxon Mobil Corporation",38.0228080749512
2020-06-04,"AAPL","Technology","Apple Inc.",78.0198059082031
2020-06-04,"AMZN","Consumer","Amazon.com, Inc.",123.029998779297
2020-06-04,"BAC","Financials","Bank of America Corporation",23.1711502075195
2020-06-04,"COP","Energy","ConocoPhillips",35.9680976867676
2020-06-04,"CVX","Energy","Chevron Corporation",74.2160491943359
2020-06-04,"HD","Consumer","The Home Depot, Inc.",214.997207641602
2020-06-04,"JPM","Financials","JPMorgan Chase & Co.",90.4457931518555
2020-06-04,"MCD","Consumer","McDonald's Corporation",168.286468505859
2020-06-04,"MSFT","Technology","Microsoft Corporation",173.864288330078
2020-06-04,"NVDA","Technology","NVIDIA Corporation",8.72607803344727
2020-06-04,"WFC","Financials","Wells Fargo & Company",26.418493270874
2020-06-04,"XOM","Energy","Exxon Mobil Corporation",37.9146919250488
2020-06-05,"AAPL","Technology","Apple Inc.",80.2419052124023
2020-06-05,"AMZN","Consumer","Amazon.com, Inc.",124.150001525879
2020-06-05,"BAC","Financials","Bank of America Corporation",24.3219203948975
2020-06-05,"COP","Energy","ConocoPhillips",39.0894508361816
2020-06-05,"CVX","Energy","Chevron Corporation",77.7079467773438
2020-06-05,"HD","Consumer","The Home Depot, Inc.",220.135665893555
2020-06-05,"JPM","Financials","JPMorgan Chase & Co.",94.5160293579102
2020-06-05,"MCD","Consumer","McDonald's Corporation",171.700332641602
2020-06-05,"MSFT","Technology","Microsoft Corporation",177.932357788086
2020-06-05,"NVDA","Technology","NVIDIA Corporation",8.87886810302734
2020-06-05,"WFC","Financials","Wells Fargo & Company",27.6860961914062
2020-06-05,"XOM","Energy","Exxon Mobil Corporation",40.9880294799805
2020-06-08,"AAPL","Technology","Apple Inc.",80.71630859375
2020-06-08,"AMZN","Consumer","Amazon.com, Inc.",126.203002929688
2020-06-08,"BAC","Financials","Bank of America Corporation",24.6939754486084
2020-06-08,"COP","Energy","ConocoPhillips",40.4731636047363
2020-06-08,"CVX","Energy","Chevron Corporation",79.5810699462891
2020-06-08,"HD","Consumer","The Home Depot, Inc.",221.750671386719
2020-06-08,"JPM","Financials","JPMorgan Chase & Co.",96.4024276733398
2020-06-08,"MCD","Consumer","McDonald's Corporation",176.481369018555
2020-06-08,"MSFT","Technology","Microsoft Corporation",179.034957885742
2020-06-08,"NVDA","Technology","NVIDIA Corporation",8.76439952850342
2020-06-08,"WFC","Financials","Wells Fargo & Company",29.1285362243652
2020-06-08,"XOM","Energy","Exxon Mobil Corporation",42.2698593139648
2020-06-09,"AAPL","Technology","Apple Inc.",83.2651824951172
2020-06-09,"AMZN","Consumer","Amazon.com, Inc.",130.042999267578
2020-06-09,"BAC","Financials","Bank of America Corporation",24.4170989990234
2020-06-09,"COP","Energy","ConocoPhillips",39.1216354370117
2020-06-09,"CVX","Energy","Chevron Corporation",78.2629547119141
2020-06-09,"HD","Consumer","The Home Depot, Inc.",221.742034912109
2020-06-09,"JPM","Financials","JPMorgan Chase & Co.",93.9296951293945
2020-06-09,"MCD","Consumer","McDonald's Corporation",173.75553894043
2020-06-09,"MSFT","Technology","Microsoft Corporation",180.403671264648
2020-06-09,"NVDA","Technology","NVIDIA Corporation",9.00428676605225
2020-06-09,"WFC","Financials","Wells Fargo & Company",28.5253410339355
2020-06-09,"XOM","Energy","Exxon Mobil Corporation",41.3278007507324
2020-06-10,"AAPL","Technology","Apple Inc.",85.4073715209961
2020-06-10,"AMZN","Consumer","Amazon.com, Inc.",132.372497558594
2020-06-10,"BAC","Financials","Bank of America Corporation",23.0154113769531
2020-06-10,"COP","Energy","ConocoPhillips",36.9334678649902
2020-06-10,"CVX","Energy","Chevron Corporation",75.218147277832
2020-06-10,"HD","Consumer","The Home Depot, Inc.",219.747085571289
2020-06-10,"JPM","Financials","JPMorgan Chase & Co.",90.1228790283203
2020-06-10,"MCD","Consumer","McDonald's Corporation",170.515914916992
2020-06-10,"MSFT","Technology","Microsoft Corporation",187.095138549805
2020-06-10,"NVDA","Technology","NVIDIA Corporation",9.32355880737305
2020-06-10,"WFC","Financials","Wells Fargo & Company",25.9726581573486
2020-06-10,"XOM","Energy","Exxon Mobil Corporation",39.1115989685059
2020-06-11,"AAPL","Technology","Apple Inc.",81.3069305419922
2020-06-11,"AMZN","Consumer","Amazon.com, Inc.",127.898002624512
2020-06-11,"BAC","Financials","Bank of America Corporation",20.7052154541016
2020-06-11,"COP","Energy","ConocoPhillips",33.8844985961914
2020-06-11,"CVX","Energy","Chevron Corporation",68.8895950317383
2020-06-11,"HD","Consumer","The Home Depot, Inc.",206.810119628906
2020-06-11,"JPM","Financials","JPMorgan Chase & Co.",82.6027297973633
2020-06-11,"MCD","Consumer","McDonald's Corporation",163.296447753906
2020-06-11,"MSFT","Technology","Microsoft Corporation",177.048431396484
2020-06-11,"NVDA","Technology","NVIDIA Corporation",8.75568580627441
2020-06-11,"WFC","Financials","Wells Fargo & Company",23.4199752807617
2020-06-11,"XOM","Energy","Exxon Mobil Corporation",35.6598815917969
2020-06-12,"AAPL","Technology","Apple Inc.",82.0088958740234
2020-06-12,"AMZN","Consumer","Amazon.com, Inc.",127.250999450684
2020-06-12,"BAC","Financials","Bank of America Corporation",21.4406661987305
2020-06-12,"COP","Energy","ConocoPhillips",35.1797027587891
2020-06-12,"CVX","Energy","Chevron Corporation",71.2175140380859
2020-06-12,"HD","Consumer","The Home Depot, Inc.",209.383682250977
2020-06-12,"JPM","Financials","JPMorgan Chase & Co.",84.8630294799805
2020-06-12,"MCD","Consumer","McDonald's Corporation",164.742065429688
2020-06-12,"MSFT","Technology","Microsoft Corporation",178.445648193359
2020-06-12,"NVDA","Technology","NVIDIA Corporation",8.89131259918213
2020-06-12,"WFC","Financials","Wells Fargo & Company",24.4515380859375
2020-06-12,"XOM","Energy","Exxon Mobil Corporation",36.4243583679199
2020-06-15,"AAPL","Technology","Apple Inc.",83.0231323242188
2020-06-15,"AMZN","Consumer","Amazon.com, Inc.",128.634002685547
2020-06-15,"BAC","Financials","Bank of America Corporation",21.760814666748
2020-06-15,"COP","Energy","ConocoPhillips",34.8740119934082
2020-06-15,"CVX","Energy","Chevron Corporation",70.3233642578125
2020-06-15,"HD","Consumer","The Home Depot, Inc.",208.442367553711
2020-06-15,"JPM","Financials","JPMorgan Chase & Co.",86.0356597900391
2020-06-15,"MCD","Consumer","McDonald's Corporation",165.020751953125
2020-06-15,"MSFT","Technology","Microsoft Corporation",179.586227416992
2020-06-15,"NVDA","Technology","NVIDIA Corporation",9.13144969940186
2020-06-15,"WFC","Financials","Wells Fargo & Company",24.6613464355469
2020-06-15,"XOM","Energy","Exxon Mobil Corporation",36.4011917114258
2020-06-16,"AAPL","Technology","Apple Inc.",85.2234268188477
2020-06-16,"AMZN","Consumer","Amazon.com, Inc.",130.76350402832
2020-06-16,"BAC","Financials","Bank of America Corporation",22.3232173919678
2020-06-16,"COP","Energy","ConocoPhillips",36.2898864746094
2020-06-16,"CVX","Energy","Chevron Corporation",72.481689453125
2020-06-16,"HD","Consumer","The Home Depot, Inc.",215.860809326172
2020-06-16,"JPM","Financials","JPMorgan Chase & Co.",86.7239227294922
2020-06-16,"MCD","Consumer","McDonald's Corporation",165.743576049805
2020-06-16,"MSFT","Technology","Microsoft Corporation",183.98698425293
2020-06-16,"NVDA","Technology","NVIDIA Corporation",9.02668476104736
2020-06-16,"WFC","Financials","Wells Fargo & Company",24.93235206604
2020-06-16,"XOM","Energy","Exxon Mobil Corporation",37.2197227478027
2020-06-17,"AAPL","Technology","Apple Inc.",85.1048126220703
2020-06-17,"AMZN","Consumer","Amazon.com, Inc.",132.04899597168
2020-06-17,"BAC","Financials","Bank of America Corporation",21.6310214996338
2020-06-17,"COP","Energy","ConocoPhillips",35.4130096435547
2020-06-17,"CVX","Energy","Chevron Corporation",70.5622940063477
2020-06-17,"HD","Consumer","The Home Depot, Inc.",216.638092041016
2020-06-17,"JPM","Financials","JPMorgan Chase & Co.",84.5316543579102
2020-06-17,"MCD","Consumer","McDonald's Corporation",166.152862548828
2020-06-17,"MSFT","Technology","Microsoft Corporation",184.623870849609
2020-06-17,"NVDA","Technology","NVIDIA Corporation",9.19341468811035
2020-06-17,"WFC","Financials","Wells Fargo & Company",23.9969501495361
2020-06-17,"XOM","Energy","Exxon Mobil Corporation",36.0073776245117
2020-06-18,"AAPL","Technology","Apple Inc.",85.1386947631836
2020-06-18,"AMZN","Consumer","Amazon.com, Inc.",132.699005126953
2020-06-18,"BAC","Financials","Bank of America Corporation",21.6656322479248
2020-06-18,"COP","Energy","ConocoPhillips",35.7589340209961
2020-06-18,"CVX","Energy","Chevron Corporation",70.8706512451172
2020-06-18,"HD","Consumer","The Home Depot, Inc.",215.221755981445
2020-06-18,"JPM","Financials","JPMorgan Chase & Co.",84.0727767944336
2020-06-18,"MCD","Consumer","McDonald's Corporation",165.020751953125
2020-06-18,"MSFT","Technology","Microsoft Corporation",186.600875854492
2020-06-18,"NVDA","Technology","NVIDIA Corporation",9.17549705505371
2020-06-18,"WFC","Financials","Wells Fargo & Company",24.0843696594238
2020-06-18,"XOM","Energy","Exxon Mobil Corporation",36.2313041687012
2020-06-19,"AAPL","Technology","Apple Inc.",84.6521530151367
2020-06-19,"AMZN","Consumer","Amazon.com, Inc.",133.750503540039
2020-06-19,"BAC","Financials","Bank of America Corporation",21.847339630127
2020-06-19,"COP","Energy","ConocoPhillips",35.1555671691895
2020-06-19,"CVX","Energy","Chevron Corporation",69.86083984375
2020-06-19,"HD","Consumer","The Home Depot, Inc.",213.010925292969
2020-06-19,"JPM","Financials","JPMorgan Chase & Co.",83.1125640869141
2020-06-19,"MCD","Consumer","McDonald's Corporation",162.469100952148
2020-06-19,"MSFT","Technology","Microsoft Corporation",185.488784790039
2020-06-19,"NVDA","Technology","NVIDIA Corporation",9.21854496002197
2020-06-19,"WFC","Financials","Wells Fargo & Company",24.1280860900879
2020-06-19,"XOM","Energy","Exxon Mobil Corporation",35.5054550170898
2020-06-22,"AAPL","Technology","Apple Inc.",86.8669967651367
2020-06-22,"AMZN","Consumer","Amazon.com, Inc.",135.690994262695
2020-06-22,"BAC","Financials","Bank of America Corporation",21.3022270202637
2020-06-22,"COP","Energy","ConocoPhillips",35.0429458618164
2020-06-22,"CVX","Energy","Chevron Corporation",70.6008377075195
2020-06-22,"HD","Consumer","The Home Depot, Inc.",215.178527832031
2020-06-22,"JPM","Financials","JPMorgan Chase & Co.",82.2118453979492
2020-06-22,"MCD","Consumer","McDonald's Corporation",163.2529296875
2020-06-22,"MSFT","Technology","Microsoft Corporation",190.640487670898
2020-06-22,"NVDA","Technology","NVIDIA Corporation",9.48282146453857
2020-06-22,"WFC","Financials","Wells Fargo & Company",23.9095306396484
2020-06-22,"XOM","Energy","Exxon Mobil Corporation",35.8452110290527
2020-06-23,"AAPL","Technology","Apple Inc.",88.7211380004883
2020-06-23,"AMZN","Consumer","Amazon.com, Inc.",138.220504760742
2020-06-23,"BAC","Financials","Bank of America Corporation",21.4493236541748
2020-06-23,"COP","Energy","ConocoPhillips",35.244068145752
2020-06-23,"CVX","Energy","Chevron Corporation",70.485221862793
2020-06-23,"HD","Consumer","The Home Depot, Inc.",216.171676635742
2020-06-23,"JPM","Financials","JPMorgan Chase & Co.",83.2145462036133
2020-06-23,"MCD","Consumer","McDonald's Corporation",162.521347045898
2020-06-23,"MSFT","Technology","Microsoft Corporation",191.914138793945
2020-06-23,"NVDA","Technology","NVIDIA Corporation",9.40642261505127
2020-06-23,"WFC","Financials","Wells Fargo & Company",23.8046283721924
2020-06-23,"XOM","Energy","Exxon Mobil Corporation",36.0614280700684
2020-06-24,"AAPL","Technology","Apple Inc.",87.1550369262695
2020-06-24,"AMZN","Consumer","Amazon.com, Inc.",136.720001220703
2020-06-24,"BAC","Financials","Bank of America Corporation",20.6013832092285
2020-06-24,"COP","Energy","ConocoPhillips",32.9754447937012
2020-06-24,"CVX","Energy","Chevron Corporation",67.5560531616211
2020-06-24,"HD","Consumer","The Home Depot, Inc.",212.561798095703
2020-06-24,"JPM","Financials","JPMorgan Chase & Co.",80.435905456543
2020-06-24,"MCD","Consumer","McDonald's Corporation",160.492233276367
2020-06-24,"MSFT","Technology","Microsoft Corporation",188.045639038086
2020-06-24,"NVDA","Technology","NVIDIA Corporation",9.19291591644287
2020-06-24,"WFC","Financials","Wells Fargo & Company",22.8342590332031
2020-06-24,"XOM","Energy","Exxon Mobil Corporation",34.362606048584
2020-06-25,"AAPL","Technology","Apple Inc.",88.3120574951172
2020-06-25,"AMZN","Consumer","Amazon.com, Inc.",137.72900390625
2020-06-25,"BAC","Financials","Bank of America Corporation",21.3887577056885
2020-06-25,"COP","Energy","ConocoPhillips",33.8362312316895
2020-06-25,"CVX","Energy","Chevron Corporation",68.766242980957
2020-06-25,"HD","Consumer","The Home Depot, Inc.",211.914093017578
2020-06-25,"JPM","Financials","JPMorgan Chase & Co.",83.2400360107422
2020-06-25,"MCD","Consumer","McDonald's Corporation",159.159790039062
2020-06-25,"MSFT","Technology","Microsoft Corporation",190.421829223633
2020-06-25,"NVDA","Technology","NVIDIA Corporation",9.44624137878418
2020-06-25,"WFC","Financials","Wells Fargo & Company",23.9270114898682
2020-06-25,"XOM","Energy","Exxon Mobil Corporation",34.8799743652344
2020-06-26,"AAPL","Technology","Apple Inc.",85.5986251831055
2020-06-26,"AMZN","Consumer","Amazon.com, Inc.",134.643493652344
2020-06-26,"BAC","Financials","Bank of America Corporation",20.0303230285645
2020-06-26,"COP","Energy","ConocoPhillips",32.4605827331543
2020-06-26,"CVX","Energy","Chevron Corporation",66.6464538574219
2020-06-26,"HD","Consumer","The Home Depot, Inc.",208.140075683594
2020-06-26,"JPM","Financials","JPMorgan Chase & Co.",78.6769561767578
2020-06-26,"MCD","Consumer","McDonald's Corporation",156.529815673828
2020-06-26,"MSFT","Technology","Microsoft Corporation",186.610397338867
2020-06-26,"NVDA","Technology","NVIDIA Corporation",9.11278438568115
2020-06-26,"WFC","Financials","Wells Fargo & Company",22.1523780822754
2020-06-26,"XOM","Energy","Exxon Mobil Corporation",33.6830787658691
2020-06-29,"AAPL","Technology","Apple Inc.",87.5713729858398
2020-06-29,"AMZN","Consumer","Amazon.com, Inc.",134.018997192383
2020-06-29,"BAC","Financials","Bank of America Corporation",20.2379875183105
2020-06-29,"COP","Energy","ConocoPhillips",33.2248344421387
2020-06-29,"CVX","Energy","Chevron Corporation",67.5791549682617
2020-06-29,"HD","Consumer","The Home Depot, Inc.",212.553146362305
2020-06-29,"JPM","Financials","JPMorgan Chase & Co.",79.0253295898438
2020-06-29,"MCD","Consumer","McDonald's Corporation",159.194641113281
2020-06-29,"MSFT","Technology","Microsoft Corporation",188.615936279297
2020-06-29,"NVDA","Technology","NVIDIA Corporation",9.15757656097412
2020-06-29,"WFC","Financials","Wells Fargo & Company",22.4670886993408
2020-06-29,"XOM","Energy","Exxon Mobil Corporation",34.2236213684082
2020-06-30,"AAPL","Technology","Apple Inc.",88.3023910522461
2020-06-30,"AMZN","Consumer","Amazon.com, Inc.",137.940994262695
2020-06-30,"BAC","Financials","Bank of America Corporation",20.5494766235352
2020-06-30,"COP","Energy","ConocoPhillips",33.8040580749512
2020-06-30,"CVX","Energy","Chevron Corporation",68.7816848754883
2020-06-30,"HD","Consumer","The Home Depot, Inc.",216.344482421875
2020-06-30,"JPM","Financials","JPMorgan Chase & Co.",79.9260711669922
2020-06-30,"MCD","Consumer","McDonald's Corporation",160.649002075195
2020-06-30,"MSFT","Technology","Microsoft Corporation",193.434951782227
2020-06-30,"NVDA","Technology","NVIDIA Corporation",9.45395565032959
2020-06-30,"WFC","Financials","Wells Fargo & Company",22.3796710968018
2020-06-30,"XOM","Energy","Exxon Mobil Corporation",34.5324897766113
2020-07-01,"AAPL","Technology","Apple Inc.",88.1353454589844
2020-07-01,"AMZN","Consumer","Amazon.com, Inc.",143.934997558594
2020-07-01,"BAC","Financials","Bank of America Corporation",20.1255073547363
2020-07-01,"COP","Energy","ConocoPhillips",32.7743186950684
2020-07-01,"CVX","Energy","Chevron Corporation",67.5406188964844
2020-07-01,"HD","Consumer","The Home Depot, Inc.",214.306304931641
2020-07-01,"JPM","Financials","JPMorgan Chase & Co.",79.2462844848633
2020-07-01,"MCD","Consumer","McDonald's Corporation",160.814453125
2020-07-01,"MSFT","Technology","Microsoft Corporation",194.566024780273
2020-07-01,"NVDA","Technology","NVIDIA Corporation",9.48605918884277
2020-07-01,"WFC","Financials","Wells Fargo & Company",21.9338245391846
2020-07-01,"XOM","Energy","Exxon Mobil Corporation",33.7525672912598
2020-07-02,"AAPL","Technology","Apple Inc.",88.1353454589844
2020-07-02,"AMZN","Consumer","Amazon.com, Inc.",144.514999389648
2020-07-02,"BAC","Financials","Bank of America Corporation",20.1514625549316
2020-07-02,"COP","Energy","ConocoPhillips",33.6109771728516
2020-07-02,"CVX","Energy","Chevron Corporation",68.0725021362305
2020-07-02,"HD","Consumer","The Home Depot, Inc.",214.608551025391
2020-07-02,"JPM","Financials","JPMorgan Chase & Co.",79.5036926269531
2020-07-02,"MCD","Consumer","McDonald's Corporation",159.821670532227
2020-07-02,"MSFT","Technology","Microsoft Corporation",196.048812866211
2020-07-02,"NVDA","Technology","NVIDIA Corporation",9.56792640686035
2020-07-02,"WFC","Financials","Wells Fargo & Company",22.1523780822754
2020-07-02,"XOM","Energy","Exxon Mobil Corporation",34.0382843017578
2020-07-06,"AAPL","Technology","Apple Inc.",90.4930114746094
2020-07-06,"AMZN","Consumer","Amazon.com, Inc.",152.852005004883
2020-07-06,"BAC","Financials","Bank of America Corporation",20.4715995788574
2020-07-06,"COP","Energy","ConocoPhillips",33.4903030395508
2020-07-06,"CVX","Energy","Chevron Corporation",68.2729034423828
2020-07-06,"HD","Consumer","The Home Depot, Inc.",215.515365600586
2020-07-06,"JPM","Financials","JPMorgan Chase & Co.",81.5114364624023
2020-07-06,"MCD","Consumer","McDonald's Corporation",164.158584594727
2020-07-06,"MSFT","Technology","Microsoft Corporation",200.268997192383
2020-07-06,"NVDA","Technology","NVIDIA Corporation",9.79387950897217
2020-07-06,"WFC","Financials","Wells Fargo & Company",22.2835063934326
2020-07-06,"XOM","Energy","Exxon Mobil Corporation",34.2776641845703
2020-07-07,"AAPL","Technology","Apple Inc.",90.2122116088867
2020-07-07,"AMZN","Consumer","Amazon.com, Inc.",150.005996704102
2020-07-07,"BAC","Financials","Bank of America Corporation",19.9091968536377
2020-07-07,"COP","Energy","ConocoPhillips",32.6938819885254
2020-07-07,"CVX","Energy","Chevron Corporation",66.5308380126953
2020-07-07,"HD","Consumer","The Home Depot, Inc.",213.61540222168
2020-07-07,"JPM","Financials","JPMorgan Chase & Co.",79.2119522094727
2020-07-07,"MCD","Consumer","McDonald's Corporation",161.824676513672
2020-07-07,"MSFT","Technology","Microsoft Corporation",197.940292358398
2020-07-07,"NVDA","Technology","NVIDIA Corporation",9.82623100280762
2020-07-07,"WFC","Financials","Wells Fargo & Company",21.3830757141113
2020-07-07,"XOM","Energy","Exxon Mobil Corporation",33.3896484375
2020-07-08,"AAPL","Technology","Apple Inc.",92.3132553100586
2020-07-08,"AMZN","Consumer","Amazon.com, Inc.",154.05549621582
2020-07-08,"BAC","Financials","Bank of America Corporation",19.9870700836182
2020-07-08,"COP","Energy","ConocoPhillips",33.0156745910645
2020-07-08,"CVX","Energy","Chevron Corporation",66.561653137207
2020-07-08,"HD","Consumer","The Home Depot, Inc.",215.18717956543
2020-07-08,"JPM","Financials","JPMorgan Chase & Co.",80.0528335571289
2020-07-08,"MCD","Consumer","McDonald's Corporation",161.850769042969
2020-07-08,"MSFT","Technology","Microsoft Corporation",202.293548583984
2020-07-08,"NVDA","Technology","NVIDIA Corporation",10.1688928604126
2020-07-08,"WFC","Financials","Wells Fargo & Company",21.4617500305176
2020-07-08,"XOM","Energy","Exxon Mobil Corporation",33.3124313354492
2020-07-09,"AAPL","Technology","Apple Inc.",92.7102584838867
2020-07-09,"AMZN","Consumer","Amazon.com, Inc.",159.131500244141
2020-07-09,"BAC","Financials","Bank of America Corporation",19.7015361785889
2020-07-09,"COP","Energy","ConocoPhillips",30.8516292572021
2020-07-09,"CVX","Energy","Chevron Corporation",63.7789497375488
2020-07-09,"HD","Consumer","The Home Depot, Inc.",214.142211914062
2020-07-09,"JPM","Financials","JPMorgan Chase & Co.",78.3196411132812
2020-07-09,"MCD","Consumer","McDonald's Corporation",160.527084350586
2020-07-09,"MSFT","Technology","Microsoft Corporation",203.70979309082
2020-07-09,"NVDA","Technology","NVIDIA Corporation",10.4605398178101
2020-07-09,"WFC","Financials","Wells Fargo & Company",21.0159091949463
2020-07-09,"XOM","Energy","Exxon Mobil Corporation",31.9379253387451
2020-07-10,"AAPL","Technology","Apple Inc.",92.8724212646484
2020-07-10,"AMZN","Consumer","Amazon.com, Inc.",160
2020-07-10,"BAC","Financials","Bank of America Corporation",20.7830848693848
2020-07-10,"COP","Energy","ConocoPhillips",31.9296321868896
2020-07-10,"CVX","Energy","Chevron Corporation",65.6983261108398
2020-07-10,"HD","Consumer","The Home Depot, Inc.",215.9990234375
2020-07-10,"JPM","Financials","JPMorgan Chase & Co.",82.6011123657227
2020-07-10,"MCD","Consumer","McDonald's Corporation",161.006011962891
2020-07-10,"MSFT","Technology","Microsoft Corporation",203.091979980469
2020-07-10,"NVDA","Technology","NVIDIA Corporation",10.4309301376343
2020-07-10,"WFC","Financials","Wells Fargo & Company",22.2660255432129
2020-07-10,"XOM","Energy","Exxon Mobil Corporation",32.9340553283691
2020-07-13,"AAPL","Technology","Apple Inc.",92.443977355957
2020-07-13,"AMZN","Consumer","Amazon.com, Inc.",155.199996948242
2020-07-13,"BAC","Financials","Bank of America Corporation",20.9301795959473
2020-07-13,"COP","Energy","ConocoPhillips",31.9054985046387
2020-07-13,"CVX","Energy","Chevron Corporation",65.8293838500977
2020-07-13,"HD","Consumer","The Home Depot, Inc.",215.575805664062
2020-07-13,"JPM","Financials","JPMorgan Chase & Co.",83.7851943969727
2020-07-13,"MCD","Consumer","McDonald's Corporation",161.040863037109
2020-07-13,"MSFT","Technology","Microsoft Corporation",196.81867980957
2020-07-13,"NVDA","Technology","NVIDIA Corporation",10.0058975219727
2020-07-13,"WFC","Financials","Wells Fargo & Company",22.2135677337646
2020-07-13,"XOM","Energy","Exxon Mobil Corporation",32.9417724609375
2020-07-14,"AAPL","Technology","Apple Inc.",93.9737777709961
2020-07-14,"AMZN","Consumer","Amazon.com, Inc.",154.199996948242
2020-07-14,"BAC","Financials","Bank of America Corporation",20.8869228363037
2020-07-14,"COP","Energy","ConocoPhillips",33.2328796386719
2020-07-14,"CVX","Energy","Chevron Corporation",68.1033477783203
2020-07-14,"HD","Consumer","The Home Depot, Inc.",222.631546020508
2020-07-14,"JPM","Financials","JPMorgan Chase & Co.",84.2656555175781
2020-07-14,"MCD","Consumer","McDonald's Corporation",166.091873168945
2020-07-14,"MSFT","Technology","Microsoft Corporation",198.035278320312
2020-07-14,"NVDA","Technology","NVIDIA Corporation",10.3291511535645
2020-07-14,"WFC","Financials","Wells Fargo & Company",21.1994915008545
2020-07-14,"XOM","Energy","Exxon Mobil Corporation",34.0305557250977
2020-07-15,"AAPL","Technology","Apple Inc.",94.6200561523438
2020-07-15,"AMZN","Consumer","Amazon.com, Inc.",150.443496704102
2020-07-15,"BAC","Financials","Bank of America Corporation",21.2849235534668
2020-07-15,"COP","Energy","ConocoPhillips",33.4822616577148
2020-07-15,"CVX","Energy","Chevron Corporation",68.5196151733398
2020-07-15,"HD","Consumer","The Home Depot, Inc.",222.640167236328
2020-07-15,"JPM","Financials","JPMorgan Chase & Co.",85.5698623657227
2020-07-15,"MCD","Consumer","McDonald's Corporation",167.006317138672
2020-07-15,"MSFT","Technology","Microsoft Corporation",197.740707397461
